,TCGA-05-4244-01
17616,3.9862
17617,2.1575
17618,-4.8047
17619,-2.447
17620,2.3322
17621,0.8235999999999999
17622,2.8414
17623,-1.0243000000000002
17624,0.5681
17625,0.4640999999999999
17626,4.4246
17627,1.397
17628,-0.3431
17629,3.7607
17630,-0.57
17631,4.1996
17632,-0.8138
17633,2.3254
17634,0.439
17635,-0.3652
17636,4.5672
17637,0.4066000000000001
17638,0.5643999999999999
17639,3.5112
17640,2.2274
17641,0.3573999999999999
17642,2.8974
17643,2.396
17644,-1.4387
17645,1.1562
17646,-1.0444999999999998
17647,-2.5771
17648,-2.5984
17649,-4.9352
17650,-0.4452
17651,-0.6451
17652,-2.3161
17653,0.8305
17654,-0.8182
17655,1.0391
17656,-0.8828
17657,-3.2887
17658,1.2049
17659,0.4731000000000001
17660,-1.5298
17661,-1.2794
17662,-1.2777
17663,3.862400000000001
17664,1.6298
17665,0.8784999999999998
17666,-2.0753
17667,-2.6726
17668,7.822800000000001
17669,6.9328
17670,-2.0426
17671,-2.2889
17672,-3.3809
17673,-1.7493
17674,-0.4907
17675,-3.2884000000000007
17676,0.1656999999999999
17677,-0.9511
17678,-0.1480132112414857
17679,-0.0196999999999999
17680,1.5144
17681,-2.5875
17682,0.9668
17683,-2.0818
17684,-4.2572
17685,-0.1480132112414857
17686,-2.2805
17687,-8.4623
17688,-3.9842
17689,1.5428
17690,1.3673
17691,-0.1189
17692,-2.366
17693,1.386
17694,-2.3622
17695,-3.5523
17696,-16.4054
17697,-3.4677
17698,0.1504999999999999
17699,0.4784999999999999
17700,1.7028
17701,-2.6141
17702,2.7906
17703,3.4593
17704,-3.4352
17705,3.4791
17706,-0.608
17707,1.3876
17708,-2.0598
17709,-0.9979
17710,-2.7926
17711,-1.1337000000000002
17712,-0.7355
17713,-1.2498
17714,0.1346
17715,-2.9432
17716,-2.607
17717,-3.3191
17718,-0.1480132112414857
17719,-4.094199999999999
17720,1.9483
17721,1.1661
17722,3.5185
17723,-1.646
17724,-4.367899999999999
17725,-1.4827
17726,-0.1480132112414857
17727,-4.2933
17728,-2.7594
17729,2.7706
17730,2.1813
17731,0.7596
17732,2.3786
17733,2.1976
17734,-5.2471
17735,-5.050699999999999
17736,-3.5984
17737,1.1451
17738,-1.7923
17739,3.5102000000000007
17740,-4.6462
17741,2.148
17742,2.1111
17743,0.3711
17744,1.0832
17745,-0.1948
17746,1.9318
17747,4.718300000000001
17748,-5.8561
17749,0.3391999999999999
17750,1.5379
17751,1.9857
17752,0.959
17753,0.5606
17754,-2.5925
17755,1.6722
17756,2.8911
17757,-0.4318
17758,-0.9567
17759,-0.1480132112414857
17760,-2.4578
17761,-7.067399999999999
17762,4.244
17763,-1.8229
17764,4.3591
17765,1.7971
17766,-1.4674
17767,3.4112
17768,-2.7409
17769,-2.1169
17770,-2.9461
17771,-2.8106
17772,-4.216
17773,-2.9304
17774,-3.9354
17775,1.3499
17776,-1.283
17777,-2.8178
17778,1.7309
17779,1.6843
17780,0.0313999999999999
17781,2.2913
17782,-0.7517
17783,2.1601
17784,-0.4257
17785,-5.2209
17786,-1.2497
17787,-0.1377
17788,-1.9664
17789,-1.1273
17790,-3.3944999999999994
17791,0.5622
17792,-0.9351
17793,3.0462
17794,1.0482
17795,-2.506
17796,5.1530000000000005
17797,-0.7057
17798,2.8238
17799,-1.4604
17800,-3.7624
17801,-1.682
17802,2.9482
17803,0.5652
17804,-6.8552
17805,-15.6482
17806,-3.6586
17807,1.7042
17808,-4.2758
17809,-2.3041
17810,-0.5855
17811,-2.2322
17812,3.4384
17813,-1.3597
17814,-0.8181
17815,2.4041
17816,1.1621
17817,-0.7996
17818,-2.1837
17819,-0.3996
17820,4.768000000000001
17821,-4.484999999999999
17822,2.2125
17823,-4.606199999999999
17824,0.5198999999999999
17825,-3.2698
17826,-0.3746
17827,2.2134
17828,-0.2693
17829,2.1859
17830,-3.0139
17831,-0.4079
17832,2.7358
17833,-0.367
17834,-0.0776
17835,-0.3128
17836,1.4622000000000002
17837,0.5203
17838,0.2725999999999999
17839,2.8433
17840,-2.1118
17841,-1.9157
17842,-1.5746
17843,0.5764
17844,2.414
17845,-0.0013
17846,-2.0426
17847,-1.504
17848,-0.4599
17849,-2.8574
17850,5.141200000000001
17851,0.0530999999999999
17852,-0.1856
17853,-2.1024
17854,-10.3592
17855,9.6143
17856,0.4941
17857,-1.6145
17858,-0.9476
17859,-1.567
17860,0.7135
17861,-0.9068
17862,-1.7829
17863,1.0129
17864,-0.1480132112414857
17865,-4.1647
17866,-0.1480132112414857
17867,2.3652
17868,-0.6877
17869,-4.2225
17870,-0.1092
17871,0.001
17872,-0.7354
17873,-0.6932
17874,-2.4063
17875,2.5421
17876,-3.184
17877,1.3726000000000005
17878,-3.3427
17879,-1.2605
17880,3.4152000000000005
17881,0.5412000000000001
17882,-6.575600000000001
17883,2.6468
17884,-2.0428
17885,-1.1869
17886,-1.229
17887,-0.3238
17888,1.2087
17889,-1.0033
17890,0.9493
17891,-4.372
17892,-1.2784
17893,-0.3254
17894,-0.7426
17895,-0.1480132112414857
17896,0.0403
17897,-2.6485
17898,-2.1244000000000005
17899,-0.7738
17900,-0.4773
17901,-0.1382
17902,-0.3154
17903,-0.1480132112414857
17904,1.4193999999999998
17905,-0.1702
17906,1.7137
17907,-0.5849
17908,3.1717
17909,-1.5213
17910,3.4020999999999995
17911,2.3442
17912,-1.4229
17913,1.3444
17914,1.0891
17915,4.9777000000000005
17916,0.2192
17917,2.1157
17918,-1.3793
17919,3.4499000000000004
17920,-2.0761
17921,-2.9701
17922,-1.112
17923,-0.8633
17924,-1.0553
17925,-1.8667
17926,-0.836
17927,6.1616
17928,0.4588
17929,7.6325
17930,-2.1202
17931,-1.2421
17932,5.159600000000001
17933,-1.9790000000000003
17934,-0.2547
17935,0.0311
17936,10.9225
17937,-1.2732
17938,-4.418899999999999
17939,-0.3674
17940,-1.8915
17941,5.619
17942,-0.9073
17943,-6.5662
17944,-5.722799999999999
17945,-0.3183
17946,2.2313
17947,-3.2871
17948,-0.1480132112414857
17949,-0.1480132112414857
17950,-2.1058000000000003
17951,-4.235999999999999
17952,-0.9939
17953,-0.1328
17954,0.2128999999999999
17955,-0.1480132112414857
17956,-2.3825
17957,-1.3297
17958,4.1738
17959,2.7985000000000007
17960,-1.6928
17961,-0.0381999999999999
17962,0.1612
17963,-2.0509000000000004
17964,1.4696
17965,-0.5997
17966,-1.0476
17967,-1.6457
17968,-0.6231
17969,1.9007
17970,-1.5043
17971,0.5832
17972,-0.1474
17973,-3.7188
17974,-1.3325
17975,1.4062
17976,2.3783
17977,4.973000000000001
17978,1.5774
17979,2.5139
17980,5.175600000000001
17981,-0.5878
17982,2.9527
17983,2.2677
17984,1.9322
17985,2.4404
17986,3.9288
17987,2.6128
17988,1.6226
17989,2.8986
17990,3.0542
17991,0.4313
17992,2.4549
17993,7.886700000000001
17994,-4.3857
17995,-0.1441
17996,-3.1188
17997,-1.8945
17998,-3.3677
17999,-0.8142
18000,-4.379899999999999
18001,-0.3584
18002,0.0474
18003,0.3351999999999999
18004,1.7384999999999995
18005,3.8126
18006,3.6099
18007,0.6707
18008,-2.9459
18009,2.4166
18010,0.7204
18011,1.5259000000000005
18012,-1.6383
18013,1.955
18014,-0.732
18015,-1.3305
18016,-4.8009
18017,-0.9248
18018,0.0544999999999999
18019,2.867900000000001
18020,1.8266
18021,2.2817
18022,-1.2677
18023,0.8559999999999999
18024,2.964
18025,3.1014000000000004
18026,0.3406
18027,0.9739
18028,5.1021
18029,2.1453
18030,0.0285
18031,1.8211
18032,4.5785
18033,0.7459
18034,-1.5044
18035,-0.2517
18036,3.0108
18037,4.9895
18038,-0.5697
18039,1.324
18040,3.1073
18041,-5.5261
18042,-2.1994
18043,0.8343
18044,21.6581
18045,-4.4597
18046,-1.1149
18047,0.8526
18048,2.0505
18049,3.9024
18050,-3.934
18051,1.1139
18052,-1.9842
18053,-4.211
18054,1.0084
18055,4.626900000000001
18056,1.4895000000000005
18057,0.4237999999999999
18058,-1.805
18059,-4.5669
18060,4.409000000000001
18061,0.8955
18062,0.0233999999999999
18063,0.1275
18064,-8.2751
18065,7.8157
18066,0.4445
18067,1.2713000000000003
18068,-2.6902
18069,0.0706
18070,-2.1862
18071,-2.2571
18072,0.0127999999999999
18073,-0.7169000000000001
18074,-1.1932
18075,-1.9249000000000005
18076,-3.7819
18077,0.8568
18078,-0.0946
18079,-3.1369
18080,-2.1138
18081,-0.99
18082,1.8694
18083,-0.1480132112414857
18084,3.1469
18085,-1.4795
18086,-1.6061
18087,-0.4303
18088,-3.8084
18089,0.406
18090,-2.0585
18091,1.2399
18092,-2.3043
18093,0.8252000000000002
18094,-4.5128
18095,-3.8266
18096,-1.1424
18097,2.3699
18098,1.9859
18099,-0.1327
18100,-0.0300999999999999
18101,-2.1012
18102,-0.8908
18103,1.1542
18104,-3.4378
18105,0.0629
18106,1.5788
18107,-0.3051
18108,-2.5875
18109,-1.9630000000000003
18110,4.4017
18111,0.1641
18112,1.725
18113,-1.9798
18114,0.6893
18115,-0.9665
18116,-2.7929
18117,-2.8067
18118,4.228200000000001
18119,-1.9922
18120,0.8772
18121,1.7910999999999997
18122,0.6322000000000001
18123,3.843
18124,-0.5041
18125,-0.7537
18126,0.9885000000000002
18127,0.5704
18128,2.5574
18129,2.0642
18130,1.7990999999999997
18131,1.5849
18132,0.7311
18133,1.8693
18134,1.844
18135,1.2647999999999997
18136,3.2036
18137,-1.1296
18138,-1.2764
18139,-1.5926
18140,1.8836
18141,-0.0597999999999999
18142,-0.0947
18143,4.036300000000001
18144,1.117
18145,5.087400000000001
18146,2.3133
18147,-1.344
18148,-5.3583
18149,-4.2799
18150,-1.2834
18151,0.4103
18152,-1.0748
18153,-4.1357
18154,-2.6927
18155,-1.9312
18156,-1.7065
18157,-2.7369
18158,1.6421
18159,1.4021
18160,-0.8936
18161,-0.2517
18162,-1.2551
18163,1.5688
18164,1.0214
18165,1.7521999999999998
18166,0.261
18167,-2.5608
18168,1.2453000000000003
18169,2.2227
18170,0.4497
18171,-0.9595
18172,-3.0882
18173,-2.6054
18174,-0.0111999999999999
18175,1.1408
18176,2.5251
18177,0.3926
18178,-2.6487
18179,2.0488
18180,-3.1735
18181,-2.1616
18182,-0.319
18183,1.2279
18184,-0.4013
18185,1.2475999999999998
18186,-0.0560999999999999
18187,2.8165
18188,-0.1569
18189,1.1555
18190,1.4436
18191,0.0918999999999999
18192,2.1407
18193,4.656600000000001
18194,-2.6116
18195,-0.7124
18196,-1.6812
18197,0.4492
18198,-0.092
18199,-1.1357
18200,0.1916999999999999
18201,-0.855
18202,3.736
18203,-0.1945
18204,1.0931
18205,3.4253
18206,-1.6422
18207,-2.3967
18208,1.5262
18209,6.3095
18210,-4.2715
18211,0.8599999999999999
18212,3.4874
18213,-7.3696
18214,-3.4716
18215,-0.036
18216,-2.8666
18217,5.431600000000001
18218,-1.894
18219,0.8108
18220,-2.2851
18221,-1.8064
18222,2.8543
18223,-3.5481
18224,-3.7773
18225,0.4048
18226,-1.7129
18227,0.3387
18228,-2.3035
18229,4.367800000000001
18230,2.1594
18231,4.6736
18232,-2.5959
18233,2.361
18234,0.6129
18235,1.1967
18236,3.652400000000001
18237,0.1487999999999999
18238,0.9371
18239,-6.4427
18240,-5.414999999999999
18241,-0.1468
18242,-1.7602
18243,-0.9637
18244,2.775
18245,1.6002000000000005
18246,-3.3045
18247,-1.524
18248,-1.6305
18249,1.5447
18250,0.7162999999999999
18251,-0.444
18252,-1.7078
18253,-1.7652
18254,0.0655
18255,0.3765
18256,-0.1480132112414857
18257,-0.2774
18258,-3.0689
18259,1.2237
18260,1.8885
18261,-1.3544
18262,0.7182000000000001
18263,4.526900000000001
18264,-3.1141
18265,-0.4903999999999999
18266,-1.5785
18267,2.7494
18268,-2.2837
18269,2.2329
18270,-0.7143
18271,-2.7802
18272,-0.0244999999999999
18273,-9.0835
18274,-2.5974
18275,-1.4042
18276,1.2939
18277,-0.1480132112414857
18278,-0.0594
18279,-1.9853
18280,-1.8018
18281,-0.1353
18282,-0.2212
18283,1.433
18284,3.9842
18285,-0.6968
18286,0.1223
18287,-4.3148
18288,1.5235
18289,-0.1480132112414857
18290,-0.9274
18291,2.9022
18292,-3.645
18293,2.1594
18294,1.4774
18295,1.3972
18296,1.4143
18297,0.12
18298,-0.2119
18299,2.1495
18300,-1.0405
18301,-0.1425
18302,-0.8067
18303,0.6446
18304,-1.2602
18305,-0.4257
18306,-4.6593
18307,5.894300000000001
18308,7.4228999999999985
18309,1.2552
18310,-0.1826
18311,2.1132
18312,1.0128
18313,1.0975
18314,2.3733
18315,2.9931
18316,-1.8016
18317,1.1781
18318,0.7665
18319,2.6478
18320,0.5683
18321,2.3469
18322,-1.6093
18323,2.326
18324,3.4094
18325,4.764100000000001
18326,0.0212999999999999
18327,4.5997
18328,-4.154
18329,0.5249
18330,-5.325899999999999
18331,0.9585
18332,2.6796
18333,1.8271
18334,1.4848
18335,-1.7282
18336,-1.8387
18337,-1.9593
18338,3.5196
18339,-2.180400000000001
18340,4.0083
18341,0.0973999999999999
18342,-1.3672
18343,0.5958999999999999
18344,0.0048
18345,1.3912
18346,-3.021
18347,6.293199999999999
18348,-3.4737
18349,-3.2592
18350,-2.0889
18351,1.9443
18352,-2.1363
18353,-2.9837
18354,-0.9569
18355,0.1994
18356,2.3539
18357,1.1041
18358,2.9451
18359,0.2377999999999999
18360,-3.9281000000000006
18361,-0.7406000000000001
18362,-5.8436
18363,3.1434
18364,-2.4764
18365,1.3721
18366,-0.997
18367,-1.9947
18368,-2.5903
18369,3.6797
18370,-2.9134
18371,-2.3328
18372,-4.4732
18373,0.55
18374,3.9744000000000006
18375,0.2115
18376,-1.5535
18377,-0.1480132112414857
18378,-0.1480132112414857
18379,-2.9305
18380,-6.6409
18381,-3.0626
18382,2.4906
18383,1.3469
18384,-0.3733
18385,-1.7787
18386,3.0443
18387,0.1392999999999999
18388,5.3858
18389,-2.3203
18390,2.3554
18391,1.4328
18392,-1.2977
18393,-2.9877
18394,-1.4284
18395,-2.0682
18396,-4.125
18397,-3.213
18398,0.8372000000000002
18399,1.5308
18400,-0.5435
18401,2.0821
18402,0.7957999999999998
18403,1.8063
18404,-0.285
18405,-0.638
18406,0.9697
18407,-0.7137
18408,-0.9155
18409,4.412700000000001
18410,-1.6995
18411,-0.6518
18412,-1.3614
18413,-1.0684
18414,-1.4275
18415,-2.4523
18416,1.1176
18417,1.2822999999999998
18418,0.6515
18419,-0.0214
18420,5.324200000000001
18421,-2.2528
18422,0.7561
18423,-1.3786
18424,-0.523
18425,-1.1886
18426,-0.4503
18427,3.7548
18428,-4.6395
18429,-0.7692
18430,-2.7841
18431,5.123100000000001
18432,1.1978
18433,-0.3242
18434,0.2200999999999999
18435,-2.0996
18436,0.8841999999999999
18437,0.7715999999999998
18438,-1.086
18439,-4.5997
18440,-0.7148
18441,-3.814
18442,-0.6079
18443,1.0347
18444,-0.5943
18445,1.1273
18446,0.1672
18447,-0.6915
18448,3.179
18449,1.6309999999999998
18450,0.987
18451,0.9134
18452,-2.0562
18453,1.3503
18454,0.2707999999999999
18455,-0.0488
18456,-1.7396
18457,-1.1417
18458,-1.232
18459,-1.7418
18460,-7.541
18461,1.9974000000000005
18462,1.6275999999999995
18463,-1.7663
18464,0.0971
18465,-0.6333
18466,3.4667
18467,-1.0437000000000003
18468,-1.1059
18469,-0.1480132112414857
18470,-0.1480132112414857
18471,2.8484000000000003
18472,-0.6860999999999999
18473,0.6051
18474,-1.7381
18475,0.5780999999999998
18476,2.1068
18477,-0.7728
18478,-1.7509
18479,-4.629
18480,-2.1613
18481,1.2212
18482,-3.942800000000001
18483,-0.2082
18484,-3.839
18485,0.2862
18486,-3.2932
18487,-0.6724
18488,8.7342
18489,-4.053099999999999
18490,3.7106
18491,-2.5151
18492,0.9096
18493,-0.0216
18494,0.5497000000000001
18495,3.6221
18496,0.7685
18497,1.0921
18498,2.5796
18499,1.7601999999999998
18500,1.6004000000000005
18501,2.6972
18502,1.2059
18503,-0.7482
18504,5.587900000000001
18505,-1.6427
18506,0.5699
18507,1.6348
18508,3.5919
18509,0.4280999999999999
18510,-0.146
18511,1.6366000000000005
18512,3.160200000000001
18513,-0.0209999999999999
18514,-0.1617
18515,2.4172
18516,-3.5992000000000006
18517,2.0268
18518,2.2275
18519,-7.0969
18520,1.8485
18521,0.33
18522,0.8828
18523,0.2548
18524,-4.096399999999999
18525,1.2166
18526,1.5383
18527,2.9285
18528,-1.0261
18529,-2.2145
18530,0.5621
18531,-1.4548
18532,2.1868
18533,-2.1947
18534,0.8353000000000002
18535,3.8728
18536,2.9394
18537,2.4245
18538,1.0429
18539,-6.0503
18540,2.1386
18541,-1.0166
18542,-0.8555
18543,-3.4485
18544,5.095000000000001
18545,1.7982999999999998
18546,-0.3448
18547,-4.990599999999999
18548,-2.847
18549,-1.6558
18550,3.6882
18551,-5.526299999999999
18552,1.1365
18553,-1.2355
18554,-0.8198
18555,-0.2102
18556,-2.6916
18557,-2.8472
18558,-3.341
18559,2.4731
18560,-0.771
18561,-5.5319
18562,-5.966799999999999
18563,2.0977
18564,-3.9035
18565,-0.1480132112414857
18566,-0.9196
18567,-4.6775
18568,-2.6497
18569,-1.6202
18570,-0.7514
18571,-1.0921
18572,-1.9579
18573,-0.6143
18574,-2.2652
18575,1.8095000000000003
18576,-2.3251
18577,0.1321999999999999
18578,4.3346
18579,1.2536000000000005
18580,0.4948000000000001
18581,-0.7286
18582,0.9388999999999998
18583,1.2181
18584,1.4244
18585,1.0196
18586,-0.9356
18587,-3.1599
18588,0.0655999999999999
18589,4.262500000000001
18590,5.42
18591,-0.7663
18592,3.0934
18593,0.6187000000000001
18594,4.365400000000001
18595,-2.3784
18596,-1.6623
18597,5.748800000000001
18598,1.5579
18599,-1.1913999999999998
18600,-0.3267
18601,7.096300000000001
18602,-0.1776
18603,-0.9271
18604,0.6916999999999999
18605,-1.7632
18606,0.3685
18607,0.5404
18608,3.3964000000000003
18609,0.3523
18610,0.914
18611,-0.9971
18612,-1.6633
18613,-0.8912
18614,-1.4096
18615,-0.2796
18616,-1.0905
18617,3.927200000000001
18618,0.0478
18619,-0.261
18620,0.1462999999999999
18621,-0.1480132112414857
18622,3.2055
18623,1.1865
18624,-0.9709
18625,-2.6128
18626,4.096400000000001
18627,-0.4304
18628,-3.6909
18629,-3.0802
18630,1.208
18631,1.35
18632,-0.2026
18633,1.8566
18634,-1.0078999999999998
18635,-0.9448
18636,4.6317
18637,-2.0415
18638,2.964
18639,-0.2654
18640,-4.0440000000000005
18641,-2.8242
18642,1.6711
18643,-1.2235
18644,-3.7769
18645,2.7187
18646,2.8112
18647,1.1032
18648,-0.7393999999999998
18649,-0.9395
18650,3.7991000000000006
18651,0.1286
18652,-1.5269
18653,-2.3574
18654,1.1921
18655,-0.3586
18656,0.682
18657,1.7544999999999995
18658,-3.7424
18659,-1.9106
18660,2.1207
18661,2.0266
18662,-1.0072
18663,-2.862
18664,2.7261
18665,-0.1480132112414857
18666,-3.5119
18667,0.0919999999999999
18668,3.1658
18669,4.482000000000001
18670,2.5249
18671,-1.8271
18672,-0.7077
18673,-1.4121
18674,-0.1480132112414857
18675,-1.7606999999999997
18676,2.6222
18677,10.2858
18678,-0.462
18679,-0.3045
18680,-0.0327
18681,-3.4174999999999995
18682,-1.7348
18683,2.9577000000000004
18684,-0.1480132112414857
18685,4.4665
18686,-3.2931
18687,2.2268
18688,-1.2969
18689,-0.1480132112414857
18690,1.5133
18691,2.1475
18692,2.5554
18693,0.0534999999999999
18694,-1.1061
18695,-2.2213
18696,-3.6213
18697,-1.3891
18698,0.8246
18699,-0.1480132112414857
18700,0.8601000000000001
18701,1.4282
18702,-4.163
18703,3.1369
18704,-2.5851
18705,-2.4518
18706,3.4239999999999995
18707,-4.6511
18708,0.823
18709,0.1563999999999999
18710,1.1231
18711,2.8743
18712,0.7211
18713,-0.1064999999999999
18714,1.3352999999999997
18715,2.1232
18716,0.9213
18717,2.6206
18718,3.7372
18719,1.104
18720,8.123
18721,3.4811
18722,0.0327
18723,3.4627
18724,2.1501
18725,-0.6416
18726,2.3016
18727,0.1740999999999999
18728,1.9078
18729,-0.4609
18730,4.823
18731,2.8504
18732,0.6211
18733,-2.5755
18734,-2.0552
18735,-2.6231
18736,-1.6211
18737,4.9998000000000005
18738,1.6553000000000002
18739,-3.8211
18740,-0.1480132112414857
18741,-1.2793
18742,-0.1317
18743,-2.6426
18744,-0.631
18745,-0.2866
18746,-4.1841
18747,-1.8467
18748,3.9289
18749,1.8865000000000005
18750,2.849
18751,2.1536
18752,-3.0766
18753,-1.3104
18754,-0.7981
18755,-5.1511
18756,3.0362
18757,0.8008
18758,0.9445
18759,1.5911999999999995
18760,-1.4509
18761,-0.1480132112414857
18762,0.2057999999999999
18763,-3.3811
18764,0.0669
18765,-1.0196
18766,-1.2429
18767,2.6077
18768,2.4422
18769,0.7367
18770,2.2759
18771,3.5095999999999994
18772,4.244300000000001
18773,0.5534
18774,-1.5846
18775,0.2575
18776,-0.1185
18777,-5.397399999999999
18778,1.0001
18779,-3.4836
18780,-0.7889
18781,0.1546
18782,2.1152
18783,-3.1821
18784,-2.6721
18785,-0.9222
18786,-1.2581
18787,-3.7991000000000006
18788,1.2789
18789,1.7337
18790,1.9057
18791,0.8658999999999999
18792,-0.0422
18793,0.192
18794,-0.5082
18795,1.0727
18796,-5.801
18797,-1.8992
18798,-4.0028
18799,1.0299
18800,-5.2501
18801,5.1722
18802,-4.491399999999999
18803,0.177
18804,-1.5451
18805,0.5689
18806,0.9492
18807,-1.5187
18808,-0.4638
18809,-2.5846
18810,1.9826
18811,2.6108
18812,-9.6969
18813,2.2211
18814,-3.026
18815,4.5928
18816,-2.8875
18817,-0.1480132112414857
18818,-0.1480132112414857
18819,-0.1480132112414857
18820,-0.1480132112414857
18821,-6.085699999999999
18822,-2.5829
18823,-2.6785
18824,-2.0056
18825,4.9572
18826,0.6294
18827,2.9384
18828,-4.1958
18829,3.2571
18830,-2.1533
18831,-3.195
18832,-0.1480132112414857
18833,-0.0486999999999999
18834,1.5011
18835,0.4237999999999999
18836,-1.121
18837,2.4098
18838,0.358
18839,-1.6134
18840,2.0561
18841,-0.1746
18842,-1.2989
18843,4.474600000000001
18844,2.158
18845,-0.1567
18846,-0.1200999999999999
18847,3.2148
18848,1.0095
18849,0.2712
18850,-1.5546
18851,-0.2995
18852,0.1745999999999999
18853,1.9176
18854,-2.7494
18855,0.0353999999999999
18856,0.6477
18857,-0.3424
18858,0.9961
18859,5.3580000000000005
18860,-3.8658
18861,-0.0465
18862,-0.1779
18863,0.2146999999999999
18864,4.146600000000001
18865,0.9167
18866,0.9603000000000002
18867,2.0241
18868,-2.4313
18869,-0.6076
18870,3.0651
18871,-2.1893
18872,-1.3051
18873,-0.312
18874,2.6626
18875,3.5791
18876,1.0792
18877,-2.2581
18878,-3.9420000000000006
18879,2.3469
18880,-0.4961
18881,1.985
18882,3.5808000000000004
18883,-0.9126
18884,3.6846
18885,4.4237
18886,-1.3162
18887,-0.2713
18888,2.1356
18889,0.3624
18890,-2.4912
18891,0.5966
18892,-1.4536
18893,1.3535
18894,2.6235
18895,-0.9584
18896,-1.1907
18897,-3.3020000000000005
18898,-70.7661
18899,-0.064
18900,-0.7113
18901,-3.1351
18902,1.5759
18903,-1.4117
18904,-1.7538
18905,-0.1480132112414857
18906,-0.1480132112414857
18907,-0.1480132112414857
18908,-4.6441
18909,-1.684
18910,-2.8026
18911,-0.1480132112414857
18912,-0.1480132112414857
18913,-0.1480132112414857
18914,-0.1480132112414857
18915,-0.1480132112414857
18916,-0.1480132112414857
18917,-0.1480132112414857
18918,-0.1480132112414857
18919,-0.1480132112414857
18920,-7.874699999999999
18921,-0.1480132112414857
18922,-1.6475
18923,-9.6995
18924,-3.7123
18925,-0.1480132112414857
18926,-0.1480132112414857
18927,-31.271000000000004
18928,-4.383899999999999
18929,1.4889
18930,1.3125
18931,2.0704
18932,-1.2272000000000003
18933,-3.2272
18934,0.3201
18935,2.0539
18936,-2.0434
18937,0.8481000000000001
18938,-3.7404
18939,6.052
18940,-0.2267
18941,-1.3191
18942,-0.8817
18943,-2.1534
18944,0.7816000000000001
18945,2.2242
18946,1.4221
18947,-1.0966
18948,4.307500000000001
18949,5.4069
18950,1.3029
18951,-4.8112
18952,2.3674
18953,1.5147
18954,3.192
18955,-0.7983
18956,5.0
18957,0.4997000000000001
18958,-1.5874
18959,-0.6582999999999999
18960,0.8540000000000001
18961,-0.9068
18962,0.2871
18963,2.4587
18964,2.9832
18965,0.2573
18966,-1.363
18967,-1.2327
18968,2.5388
18969,-0.1804
18970,-5.3696
18971,0.5439
18972,-2.0186
18973,-1.9145
18974,2.2697
18975,3.0607
18976,-0.8411
18977,0.2583
18978,-6.385100000000001
18979,3.4607
18980,-3.1399
18981,-2.1901
18982,0.8568
18983,-2.9255
18984,0.2027999999999999
18985,-0.6561
18986,0.3798
18987,-1.4735
18988,0.9918
18989,-0.1834
18990,-0.5596
18991,6.113899999999999
18992,-0.0442
18993,-0.3241
18994,0.8004
18995,-0.2056
18996,-0.1480132112414857
18997,3.0978
18998,-2.299
18999,1.5611
19000,0.1094
19001,0.887
19002,1.7418
19003,-4.6424
19004,0.1573
19005,2.1506
19006,0.9548
19007,3.1831
19008,-84.4652
19009,1.6303
19010,-1.6589
19011,-3.2942
19012,1.2595
19013,1.5245
19014,-0.3125
19015,-0.9688
19016,0.4275
19017,1.1403
19018,1.1705
19019,-2.811
19020,1.7386
19021,-1.7558
19022,-1.9403
19023,1.1936
19024,2.192
19025,0.6155999999999999
19026,1.9557
19027,0.6295
19028,0.1847999999999999
19029,-1.0238
19030,-0.4613
19031,1.8426
19032,-0.9821
19033,3.2182
19034,-0.3068
19035,-2.3486
19036,-1.7149
19037,-0.634
19038,-0.6355
19039,4.6282
19040,-0.0201
19041,3.8131
19042,-0.4869
19043,0.831
19044,2.492
19045,-1.0685
19046,0.6136000000000001
19047,-0.1480132112414857
19048,2.0433
19049,-1.1863
19050,-1.6252
19051,0.5734
19052,-2.7162
19053,0.9746
19054,0.8426
19055,4.428100000000001
19056,-0.2817
19057,-4.0774
19058,2.1531
19059,-3.721000000000001
19060,-0.1652
19061,-0.4929
19062,0.6885999999999999
19063,-0.2558
19064,1.022
19065,1.8309
19066,5.774999999999999
19067,-1.3766
19068,2.9698
19069,-2.6578
19070,3.5562
19071,1.9429000000000003
19072,5.214700000000001
19073,-2.1879
19074,-2.8107
19075,2.5654
19076,3.5459
19077,4.7111
19078,-0.3266
19079,1.2541
19080,0.0151
19081,3.996
19082,0.3664
19083,4.9359
19084,-0.0981
19085,-5.411299999999999
19086,2.5753
19087,-2.6611
19088,1.2119
19089,-1.5378
19090,1.7339
19091,1.9354
19092,0.2368
19093,-3.5843
19094,-4.0352
19095,0.3287
19096,-2.516
19097,-3.4227
19098,7.4192
19099,-0.0678999999999999
19100,-0.7729
19101,1.0035
19102,-1.6043
19103,0.7997000000000001
19104,2.4324
19105,1.9454
19106,-4.2773
19107,0.0480999999999999
19108,0.3182
19109,-0.1480132112414857
19110,-0.0684
19111,0.2504999999999999
19112,0.4337999999999999
19113,1.9428
19114,2.4114
19115,2.0432
19116,-2.0646
19117,0.8769
19118,-1.2513
19119,4.450900000000001
19120,0.8193000000000001
19121,-0.1364
19122,8.8724
19123,-1.4844
19124,0.1079
19125,3.1973
19126,0.4076999999999999
19127,-0.1480132112414857
19128,1.5581
19129,6.116099999999999
19130,1.6336
19131,-1.8247
19132,1.2105
19133,-0.0413999999999999
19134,2.7949
19135,1.8714
19136,2.2049
19137,-3.1125
19138,-0.0892
