Hugo_Symbol,expression
SNORD113-1,-0.1480132112414857
SNORD113-2,-0.1480132112414857
SNORD113-4,-0.1480132112414857
SNORD113-5,-0.1480132112414857
SNORD113-6,-0.1480132112414857
SNORD113-7,-0.1480132112414857
SNORD113-9,-0.1480132112414857
SNORD114-10,-0.1480132112414857
SNORD114-11,-0.1480132112414857
SNORD114-12,-0.1480132112414857
SNORD114-13,-0.1480132112414857
SNORD114-14,-0.1480132112414857
SNORD114-15,-0.1480132112414857
SNORD114-16,-0.1480132112414857
SNORD114-1,-0.1480132112414857
SNORD114-17,-0.1480132112414857
SNORD114-18,-0.1480132112414857
SNORD114-19,-0.1480132112414857
SNORD114-20,-0.1480132112414857
SNORD114-21,-0.1480132112414857
SNORD114-22,-0.1480132112414857
SNORD114-23,-0.1480132112414857
SNORD114-24,-0.1480132112414857
SNORD114-25,-0.1480132112414857
SNORD114-26,-0.1480132112414857
SNORD114-2,-0.1480132112414857
SNORD114-27,-0.1480132112414857
SNORD114-28,-0.1480132112414857
SNORD114-29,-0.1480132112414857
SNORD114-30,-0.1480132112414857
SNORD114-31,-0.1480132112414857
SNORD114-3,-0.1480132112414857
SNORD114-4,-0.1480132112414857
SNORD114-5,-0.1480132112414857
SNORD114-6,-0.1480132112414857
SNORD114-7,-0.1480132112414857
SNORD114-8,-0.1480132112414857
SNORD114-9,-0.1480132112414857
SNORD115-10,-0.1480132112414857
SNORD115-11,-0.1480132112414857
SNORD115-13,-0.1480132112414857
SNORD115-1,-0.1480132112414857
SNORD115-14,-0.1480132112414857
SNORD115-16,-0.1480132112414857
SNORD115-17,-0.1480132112414857
SNORD115-20,-0.1480132112414857
SNORD115-2,-0.1480132112414857
SNORD115-22,-0.1480132112414857
SNORD115-25,-0.1480132112414857
SNORD115-26,-2.6182
SNORD115-30,-0.1480132112414857
SNORD115-3,-0.1480132112414857
SNORD115-31,-0.1480132112414857
SNORD115-32,-0.1480132112414857
SNORD115-33,-0.1480132112414857
SNORD115-35,-0.1480132112414857
SNORD115-37,-0.1480132112414857
SNORD115-38,-0.1480132112414857
SNORD115-39,-0.1480132112414857
SNORD115-40,-0.1480132112414857
SNORD115-4,-0.1480132112414857
SNORD115-41,-0.1480132112414857
SNORD115-44,-0.1480132112414857
SNORD115-48,-0.1480132112414857
SNORD115-5,-0.1480132112414857
SNORD115-6,-0.1480132112414857
SNORD115-7,-0.1480132112414857
SNORD115-8,-0.1480132112414857
SNORD115-9,-0.1480132112414857
SNORD116-10,-0.1480132112414857
SNORD116-1,-0.1480132112414857
SNORD116-11,-0.1480132112414857
SNORD116-12,-0.1480132112414857
SNORD116-13,-0.1480132112414857
SNORD116-14,-0.1480132112414857
SNORD116-15,-0.1480132112414857
SNORD116-16,-0.1480132112414857
SNORD116-18,-0.1480132112414857
SNORD116-19,-0.1480132112414857
SNORD116-20,-1.1305
SNORD116-2,-0.1480132112414857
SNORD116-22,-0.1480132112414857
SNORD116-23,-0.1480132112414857
SNORD116-24,-0.1480132112414857
SNORD116-25,-0.1480132112414857
SNORD116-26,-0.1480132112414857
SNORD116-27,-0.1480132112414857
SNORD116-28,0.6001
SNORD116-29,-0.1480132112414857
SNORD116-3,-0.1480132112414857
SNORD116-4,-0.1841
SNORD116-5,-0.1480132112414857
SNORD116-8,-0.1480132112414857
SNORD11,-0.1480132112414857
SNORD117,-0.1480132112414857
SNORD119,-0.1480132112414857
SNORD11B,-0.1480132112414857
SNORD121A,-0.1480132112414857
SNORD121B,-0.1480132112414857
SNORD123,-0.1480132112414857
SNORD124,-0.1480132112414857
SNORD125,-0.1480132112414857
SNORD126,-0.1480132112414857
SNORD12,-0.1480132112414857
SNORD127,-0.1480132112414857
SNORD12B,-0.1480132112414857
SNORD12C,-0.1480132112414857
SNORD15A,-3.0163
SNORD15B,0.3010999999999999
SNORD16,-0.1480132112414857
SNORD17,0.3578
SNORD18A,-0.1480132112414857
SNORD18B,-0.1480132112414857
SNORD18C,-0.1480132112414857
SNORD19,-0.1480132112414857
SNORD19B,-0.1480132112414857
SNORD1A,-0.1480132112414857
SNORD1B,-0.1480132112414857
SNORD1C,1.6329
SNORD20,-0.1480132112414857
SNORD21,-0.1480132112414857
SNORD22,1.2892999999999997
SNORD23,-0.1480132112414857
SNORD24,-0.1480132112414857
SNORD25,-0.1480132112414857
SNORD2,-0.1480132112414857
SNORD26,-0.1480132112414857
SNORD27,-0.1480132112414857
SNORD28,-0.1480132112414857
SNORD29,-0.1480132112414857
SNORD30,-0.1480132112414857
SNORD31,-0.1480132112414857
SNORD32A,-0.1480132112414857
SNORD32B,-0.1480132112414857
SNORD33,-0.1480132112414857
SNORD34,-0.1480132112414857
SNORD35A,-0.1480132112414857
SNORD35B,-0.1480132112414857
SNORD36A,-0.1480132112414857
SNORD36B,-0.1480132112414857
SNORD36C,-0.1480132112414857
SNORD37,-0.1480132112414857
SNORD38A,-0.1480132112414857
SNORD38B,-0.1480132112414857
SNORD41,-0.1480132112414857
SNORD42A,-0.1480132112414857
SNORD42B,-0.1480132112414857
SNORD43,-0.1480132112414857
SNORD44,-0.1480132112414857
SNORD45A,-0.1480132112414857
SNORD45B,-0.1480132112414857
SNORD45C,-0.1480132112414857
SNORD46,-0.1480132112414857
SNORD47,-0.1480132112414857
SNORD48,-0.1480132112414857
SNORD49A,-0.1480132112414857
SNORD49B,-0.1480132112414857
SNORD4A,-0.1480132112414857
SNORD4B,-0.1480132112414857
SNORD50A,-0.1480132112414857
SNORD50B,-0.1480132112414857
SNORD51,-0.1480132112414857
SNORD52,-0.1480132112414857
SNORD53,-0.1480132112414857
SNORD54,-0.1480132112414857
SNORD55,-0.1480132112414857
SNORD56,-0.1480132112414857
SNORD5,-0.1480132112414857
SNORD56B,-0.1480132112414857
SNORD57,-0.1480132112414857
SNORD58A,-0.1480132112414857
SNORD58C,-0.1480132112414857
SNORD59A,-0.1480132112414857
SNORD59B,-0.1480132112414857
SNORD60,-0.1480132112414857
SNORD61,-0.1480132112414857
SNORD62A,-0.1480132112414857
SNORD63,-0.1480132112414857
SNORD65,-0.1480132112414857
SNORD66,-0.1480132112414857
SNORD6,-0.1480132112414857
SNORD67,-0.1480132112414857
SNORD68,-0.1480132112414857
SNORD69,-0.1480132112414857
SNORD70,-0.1480132112414857
SNORD71,-0.1480132112414857
SNORD72,-0.1480132112414857
SNORD73A,-0.1480132112414857
SNORD74,-0.1480132112414857
SNORD75,-0.1480132112414857
SNORD76,-0.1480132112414857
SNORD7,-0.1480132112414857
SNORD77,-0.1480132112414857
SNORD78,-0.1480132112414857
SNORD79,-0.1480132112414857
SNORD80,-0.1480132112414857
SNORD81,-0.1480132112414857
SNORD82,-0.1480132112414857
SNORD8,-0.1480132112414857
SNORD84,-0.1480132112414857
SNORD85,-0.1480132112414857
SNORD86,-0.1480132112414857
SNORD87,-0.1480132112414857
SNORD88A,-0.1480132112414857
SNORD88B,-0.1480132112414857
SNORD88C,-0.1480132112414857
SNORD89,-0.1480132112414857
SNORD90,-0.1480132112414857
SNORD91A,-0.1480132112414857
SNORD91B,-0.1480132112414857
SNORD92,-0.1480132112414857
SNORD93,-0.1480132112414857
SNORD94,2.5675
SNORD95,-0.1480132112414857
SNORD9,-0.1480132112414857
SNORD96A,-0.1480132112414857
SNORD96B,-0.1480132112414857
SNORD97,0.8454000000000002
SNORD98,-0.1480132112414857
SNORD99,-0.1480132112414857
SNPH,0.6479
SNRK,-3.6998
SNRNP200,4.516200000000001
SNRNP25,3.1047
SNRNP27,2.6731
SNRNP35,-1.7578
SNRNP40,1.143
SNRNP48,1.9775
SNRNP70,1.3874
SNRPA1,1.175
SNRPA,1.7775000000000003
SNRPB2,0.6693
SNRPB,1.6246
SNRPC,2.1595
SNRPD1,1.8027
SNRPD2,1.1968
SNRPD3,-2.2127
SNRPE,4.209100000000001
SNRPF,0.8515999999999999
SNRPG,2.5756
SNRPN,-3.5649
SNTA1,1.6929
SNTB1,1.8279
SNTB2,-1.3038
SNTG1,-5.834899999999999
SNTG2,-2.5014
SNTN,-0.0913999999999999
SNUPN,0.6446
SNURF,0.347
SNW1,2.263
SNX10,0.2479
SNX11,1.9575
SNX12,-0.6146
SNX13,3.2547
SNX14,-2.4762
SNX15,1.7775000000000003
SNX16,-1.0276
SNX1,-7.313799999999999
SNX17,0.3967
SNX18,4.1747
SNX19,-6.155099999999999
SNX20,-1.3595
SNX21,4.0014
SNX22,-2.9831
SNX24,-1.6385
SNX25,-2.5058
SNX2,-1.4296
SNX27,2.1966
SNX29,-2.4665
SNX30,-2.0702
SNX31,0.0896
SNX32,-0.4959
SNX33,-2.5706
SNX3,-1.7911
SNX4,-0.7101
SNX5,-1.4228
SNX6,0.3019
SNX7,0.3577
SNX8,2.7531
SNX9,1.071
SOAT1,1.8228
SOAT2,-1.5676
SOBP,-8.2638
SOCS1,-2.0947
SOCS2,-1.0643
SOCS3,-1.2147
SOCS4,0.9596
SOCS5,-0.5272
SOCS6,-0.8369
SOCS7,0.9567
SOD1,2.0564
SOD2,-0.7134
SOD3,-0.9148
SOHLH1,-2.1857
SOHLH2,2.1904
SOLH,1.1878
SON,-0.0196
SORBS1,-1.1494
SORBS2,-4.635299999999999
SORBS3,-8.0875
SORCS1,-0.969
SORCS2,0.7657
SORCS3,-2.1933
SORD,2.7469
SORL1,-1.7418
SORT1,-4.0728
SOS1,-0.0504
SOS2,-0.5517
SOST,-1.3103
SOSTDC1,-2.5495
SOX10,-0.2396
SOX11,-0.5545
SOX12,2.1041
SOX13,-2.4612
SOX14,-4.635199999999999
SOX15,-0.6712
SOX1,-1.1630000000000005
SOX17,-3.3831
SOX18,-2.1387
SOX21,-0.5246
SOX2,-0.1232
SOX2OT,-0.6971
SOX30,-1.6724
SOX3,1.4178999999999995
SOX4,2.5996
SOX5,-3.9592
SOX6,-4.3605
SOX7,-3.709
SOX8,-2.3075
SOX9,-0.6343000000000001
SP100,-3.8539
SP110,-1.9473
SP140,-1.9508
SP140L,-0.3471
SP1,0.0030999999999999
SP2,-1.25
SP3,2.2374
SP4,1.0419
SP5,1.0087
SP6,-1.3639
SP7,-1.1215
SP8,3.2197
SP9,-3.3269999999999995
SPA17,-1.0735
SPACA1,-0.1480132112414857
SPACA3,-1.1042
SPACA4,-1.8075
SPACA5,-0.626
SPAG11A,-6.7584
SPAG11B,-10.4968
SPAG1,1.5706000000000002
SPAG16,-0.4513
SPAG17,0.6839
SPAG4,4.613900000000001
SPAG5,5.763200000000001
SPAG6,0.0877999999999999
SPAG7,-2.7635
SPAG8,-0.1363
SPAG9,0.2996
SPAM1,-3.2605
SPANXA2,-0.1480132112414857
SPANXB2,-1.2329
SPANXC,-0.1480132112414857
SPANXE,-0.1480132112414857
SPANXN1,-0.1480132112414857
SPANXN2,-0.1480132112414857
SPANXN3,-0.1480132112414857
SPANXN4,-0.1480132112414857
SPANXN5,-0.1480132112414857
SPARC,-1.5034
SPARCL1,-4.1233
SPAST,5.319600000000001
SPATA12,-0.1881
SPATA13,-0.8015
SPATA1,-1.1596
SPATA16,-0.1480132112414857
SPATA17,0.3468
SPATA18,-0.9974
SPATA19,-1.9924
SPATA20,2.9345
SPATA21,-3.909
SPATA22,-1.4301
SPATA24,1.1908
SPATA2,-1.9004
SPATA2L,-2.1125
SPATA3,-0.1480132112414857
SPATA4,-0.4613
SPATA5,-2.0573
SPATA5L1,0.5684
SPATA6,0.0953
SPATA7,1.123
SPATA8,-1.3969
SPATA9,2.5272
SPATC1,0.7465999999999999
SPATS1,-0.4699
SPATS2,2.738
SPATS2L,6.040699999999999
SPC24,5.3703
SPC25,3.2866000000000004
SPCS1,1.2851
SPCS2,0.8671
SPCS3,-2.9004
SPDEF,0.3684
SPDYA,2.1257
SPDYC,-1.1692
SPDYE1,2.6157
SPDYE2,3.163
SPDYE3,1.5098999999999998
SPDYE4,-2.2477
SPDYE5,2.7325
SPDYE6,2.7047
SPDYE7P,2.75
SPDYE8P,2.219
SPEF1,-0.1054
SPEF2,0.1615999999999999
SPEG,1.3595
SPEM1,-4.1957
SPEN,0.0593
SPERT,12.5042
SPESP1,-1.6589
SPG11,-0.4557
SPG20,-7.5497
SPG21,-0.894
SPG7,-2.3922
SPHAR,-0.4511
SPHK1,0.0009
SPHK2,-0.1965
SPHKAP,-1.4865
SPI1,-2.4226
SPIB,-0.4745
SPIC,-1.7311
SPIN1,-4.016
SPIN2A,-1.6611
SPIN2B,-1.2995
SPIN3,0.9143
SPIN4,-0.5942
SPINK13,6.419700000000001
SPINK14,-6.661099999999999
SPINK1,5.3957
SPINK2,7.403500000000001
SPINK4,-4.802099999999999
SPINK5,-3.1446
SPINK6,4.4497
SPINK7,-1.9514
SPINK8,-0.1480132112414857
SPINK9,0.4471
SPINLW1,0.1427
SPINT1,1.1134
SPINT2,3.0842
SPINT3,-7.036
SPINT4,-0.1480132112414857
SPIRE1,-0.8792
SPIRE2,0.5685
SPN,-2.9001
SPNS1,-0.563
SPNS2,-3.6936
SPNS3,-1.6034
SPO11,-0.1480132112414857
SPOCD1,1.0756
SPOCK1,3.1835
SPOCK2,-6.077299999999999
SPOCK3,-0.1692
SPON1,-4.5733
SPON2,-0.514
SPOP,1.1612
SPOPL,0.2794
SPP1,3.815900000000001
SPP2,11.1035
SPPL2A,0.7513999999999998
SPPL2B,1.4923999999999995
SPPL3,0.8189
SPR,4.9931
SPRED1,6.0838
SPRED2,4.1493
SPRED3,1.5333
SPRN,1.3215
SPRR1A,-0.4893
SPRR1B,3.0481
SPRR2A,-1.6669
SPRR2B,-2.0271
SPRR2C,-1.4958
SPRR2D,3.4278
SPRR2E,-1.2932
SPRR2F,-0.61
SPRR2G,-1.6175
SPRR3,0.3041
SPRR4,-0.1480132112414857
SPRY1,-1.8305
SPRY2,-2.1547
SPRY3,1.7934
SPRY4,-0.2957
SPRYD3,-2.3304
SPRYD4,0.4299999999999999
SPRYD5,-0.1480132112414857
SPSB1,1.0226
SPSB2,1.5945
SPSB3,0.6606999999999998
SPSB4,-3.1831
SPTA1,-0.6114
SPTAN1,-1.8264
SPTB,11.0413
SPTBN1,-3.519
SPTBN2,3.0901999999999994
SPTBN4,1.6279999999999997
SPTBN5,2.8147000000000006
SPTLC1,-0.4721999999999999
SPTLC2,-1.0486
SPTLC3,1.5193000000000003
SPTY2D1,0.5732
SPZ1,-0.1480132112414857
SQLE,-0.753
SQRDL,-0.4612
SQSTM1,1.0039
SR140,1.7679
SRA1,2.3791
SRBD1,-0.4021
SRC,2.735
SRCAP,1.9833000000000005
SRCIN1,3.5547
SRCRB4D,-0.5539
SRD5A1,8.5131
SRD5A2,-0.1404
SRD5A3,3.9573
SREBF1,-0.1069
SREBF2,-2.0403
SRF,-2.3721
SRFBP1,2.2227
SRGAP1,-1.3928
SRGAP2,0.7922
SRGAP3,-0.5298
SRGN,-1.5933
SRI,1.2107
SRL,-4.2393
SRM,0.5495000000000001
SRMS,-0.3262
SRP14,-1.8527
SRP19,2.431
SRP54,1.5713
SRP68,5.5556
SRP72,3.6373000000000006
SRP9,2.3324
SRPK1,5.744100000000001
SRPK2,2.0431
SRPK3,3.8932
SRPR,-6.856400000000001
SRPRB,1.484
SRPX2,1.3261
SRPX,-5.2301
SRR,-0.0927
SRRD,2.1441
SRRM1,0.6383
SRRM2,1.5456
SRRM3,5.5206
SRRM4,-2.5291
SRRM5,2.6242
SRRT,1.6323
SRXN1,2.3674
SRY,-2.7014
SS18,-0.4081
SS18L1,4.147600000000001
SS18L2,0.1771
SSB,0.067
SSBP1,1.7879999999999998
SSBP2,0.8359999999999999
SSBP3,-1.7233
SSBP4,-2.092
SSC5D,-2.5768
SSFA2,-5.536999999999999
SSH1,-1.1086
SSH2,-2.2869
SSH3,2.0522
SSNA1,-1.5205
SSPN,-1.5656
SSPO,0.8656000000000001
SSR1,1.0546
SSR2,1.6867
SSR3,2.4511
SSR4,3.4877
SSRP1,4.6751000000000005
SSSCA1,1.9787
SST,-1.2607
SSTR1,-2.3098
SSTR2,-0.7282
SSTR3,-2.5614
SSTR4,-2.0224
SSTR5,-1.7683
SSU72,-4.1398
SSX1,-1.706
SSX2,-0.1480132112414857
SSX2IP,3.299
SSX3,-0.1480132112414857
SSX4,-3.4072
SSX5,-1.1113
SSX6,-1.6836
SSX7,-0.1480132112414857
SSX8,-2.993
ST13,-0.888
ST14,-1.6841
ST18,0.2457
ST20,3.4704
ST3GAL1,0.3444
ST3GAL2,-1.5587
ST3GAL3,-2.7284
ST3GAL4,-5.3169
ST3GAL5,7.253
ST3GAL6,-2.7283
ST5,1.6011999999999995
ST6GAL1,0.4478
ST6GAL2,-2.4826
ST6GALNAC1,0.4599
ST6GALNAC2,-4.302199999999999
ST6GALNAC3,-4.667
ST6GALNAC4,-1.2632
ST6GALNAC5,-1.1002999999999998
ST6GALNAC6,-7.179500000000001
ST7,-5.3179
ST7L,-1.46
ST7OT1,-2.0759
ST7OT2,0.1365
ST7OT3,-0.4246
ST7OT4,1.8606000000000005
ST8SIA1,-3.1956
ST8SIA2,-2.1224
ST8SIA3,-1.1253000000000002
ST8SIA4,1.1132
ST8SIA5,2.0821
ST8SIA6,-3.8103
STAB1,-0.6441000000000001
STAB2,-2.2904
STAC2,1.031
STAC3,-2.421
STAC,-0.6944000000000001
STAG1,-4.2646
STAG2,1.7681999999999998
STAG3,2.7678
STAG3L1,1.4438
STAG3L2,0.7369
STAG3L3,2.1902
STAG3L4,0.9267
STAM2,-1.3573
STAM,-1.4042
STAMBP,5.0481
STAMBPL1,0.8300000000000001
STAP1,-0.2915
STAP2,0.5424
STAR,-1.5191
STARD10,-1.7515
STARD13,-5.8522
STARD3,1.2458999999999998
STARD3NL,0.3074
STARD4,-2.5533
STARD5,-1.3964
STARD6,-3.6026
STARD7,-0.6576
STARD8,-3.3834
STAT1,0.0896
STAT2,1.7266
STAT3,-1.5309
STAT4,1.5578
STAT5A,-2.5503
STAT5B,-2.5701
STAT6,0.6092999999999998
STATH,-1.9961
STAU1,-0.5502
STAU2,6.0852
STBD1,1.5468
STC1,0.9847
STC2,-1.4524
STEAP1,1.4324
STEAP2,0.1370999999999999
STEAP3,3.7868
STEAP4,0.085
STH,-7.2248
STIL,5.642200000000001
STIM1,2.2591
STIM2,-1.9531
STIP1,6.345700000000001
STK10,-2.6273
STK11,0.6583
STK11IP,-1.0213
STK16,0.8189
STK17A,2.1707
STK17B,-2.1098
STK19,0.4257999999999999
STK24,-0.0153
STK25,0.6535000000000001
STK31,3.8564
STK32A,5.110000000000001
STK32B,-0.7841
STK32C,0.2098
STK33,-0.4923
STK35,1.0518
STK36,1.6163
STK3,0.5146
STK38,-0.3191
STK38L,-0.6666000000000001
STK39,7.1754
STK40,-1.8565
STK4,-2.2156
STL,-2.0834
STMN1,0.623
STMN2,-1.3351
STMN3,-0.1202
STMN4,0.4339999999999999
STOM,-5.4293
STOML1,-0.6387
STOML2,2.4188
STOML3,-0.2782
STON1,-1.4311
STON1-GTF2A1L,-3.1197
STON2,-2.7117
STOX1,0.5094
STOX2,-2.2945
STRA13,0.5984
STRA6,2.4206
STRA8,-2.4216
STRADA,3.4275
STRADB,5.0746
STRAP,1.1346
STRBP,1.0251
STRC,1.8395
STRN3,1.2213
STRN4,-1.2919
STRN,2.1748
STS,-0.5225
STT3A,-4.1843
STT3B,1.0375
STUB1,0.0636999999999999
STX10,2.8801
STX11,-9.0989
STX12,-3.0427
STX16,1.1073
STX17,-0.6042
STX18,0.9317
STX19,-7.883099999999999
STX1A,2.4847
STX1B,4.9992
STX2,-2.2982
STX3,-1.2635
STX4,4.9709
STX5,1.6837
STX6,5.4283
STX7,-4.270899999999999
STX8,0.2508
STXBP1,1.6612
STXBP2,0.2394
STXBP3,1.5605
STXBP4,2.6348
STXBP5,-3.633
STXBP5L,-0.7224000000000002
STXBP6,-3.4038
STYK1,4.4907
STYX,2.6807
STYXL1,1.9612000000000005
SUB1,1.9651
SUCLA2,-1.5341
SUCLG1,1.1442
SUCLG2,1.0403
SUCNR1,-0.2519
SUDS3,1.5339
SUFU,-1.0991999999999995
SUGT1,0.4924999999999999
SUGT1L1,0.1236999999999999
SUGT1P1,2.8378
SULF1,2.0327
SULF2,-0.8093
SULT1A1,-1.3447
SULT1A2,-1.4783
SULT1A3,-0.1958
SULT1B1,-1.839
SULT1C2,-0.3631
SULT1C3,-0.1480132112414857
SULT1C4,-3.9620000000000006
SULT1E1,-2.124
SULT2A1,-2.4321
SULT2B1,-0.4296
SULT4A1,2.1837
SULT6B1,-0.1480132112414857
SUMF1,-1.5587
SUMF2,-1.5785
SUMO1,0.411
SUMO1P1,-0.0103
SUMO1P3,0.2596
SUMO2,1.3065
SUMO3,0.6824
SUMO4,0.3032
SUN1,2.7164
SUN2,-2.6335
SUN3,-1.6242
SUN5,-0.1480132112414857
SUOX,1.8968000000000005
SUPT16H,1.9637
SUPT3H,0.6751999999999999
SUPT4H1,2.6453
SUPT5H,2.4349
SUPT6H,0.9615
SUPT7L,6.950399999999998
SUPV3L1,1.2317
SURF1,1.4287
SURF2,0.0961
SURF4,0.5307
SURF6,-1.2479
SUSD1,-0.344
SUSD2,-6.8101
SUSD3,-0.372
SUSD4,3.4377
SUSD5,-2.2536000000000005
SUV39H1,1.6174000000000002
SUV39H2,4.6213
SUV420H1,1.2458
SUV420H2,0.3815999999999999
SUZ12,4.046200000000001
SUZ12P,3.8757
SV2A,-2.1282
SV2B,-2.215
SV2C,-1.2523
SVEP1,-5.203799999999999
SVIL,0.6999000000000001
SVIP,1.218
SVOP,-1.9794000000000005
SVOPL,-3.0874
SWAP70,-1.6448
SYAP1,1.0964
SYBU,-0.0181999999999999
SYCE1,-0.9456
SYCE1L,-0.8467
SYCE2,4.4985
SYCN,-3.8757
SYCP1,-8.018
SYCP2,4.3964
SYCP2L,-0.934
SYCP3,-2.6485
SYDE1,-1.6416
SYDE2,-1.2236
SYF2,-0.7452
SYK,-1.4489
SYMPK,0.8027
SYN1,1.9346
SYN2,-2.4794
SYN3,-2.9536
SYNC,-6.329799999999999
SYNCRIP,0.076
SYNE1,0.0495999999999999
SYNE2,-2.0676
SYNGAP1,-1.1303
SYNGR1,-0.479
SYNGR2,1.8485
SYNGR3,-0.6915
SYNGR4,1.975
SYNJ1,1.1294
SYNJ2,1.8885
SYNJ2BP,-2.6955
SYNM,-2.2706
SYNPO,-3.2393
SYNPO2,-4.890699999999999
SYNPO2L,0.1305999999999999
SYNPR,-1.7045
SYNRG,2.0054
SYP,-8.4263
SYPL1,-2.269
SYPL2,-2.3683
SYS1,-1.1496
SYS1-DBNDD2,-0.7677
SYT10,-1.8806
SYT11,-3.9603
SYT12,7.359
SYT13,-1.4484
SYT14,-0.9331
SYT14L,-1.6609
SYT15,-7.4918
SYT16,1.3777
SYT1,0.7089
SYT17,-0.1592
SYT2,1.9284
SYT3,-2.9357
SYT4,-1.6118
SYT5,-0.2587
SYT6,0.4985
SYT7,4.7006
SYT8,-0.7117
SYT9,-1.4003
SYTL1,-1.5486
SYTL2,1.6107999999999998
SYTL3,0.6367000000000002
SYTL4,0.1751
SYTL5,-2.4987
SYVN1,3.2349999999999994
T,4.800600000000001
TAAR1,-3.6283
TAAR2,-0.1480132112414857
TAAR5,-0.1480132112414857
TAAR6,-7.531799999999999
TAAR8,-0.1480132112414857
TAAR9,-0.1480132112414857
TAB1,-1.8741
TAB2,-2.7959
TAB3,0.5462999999999999
TAC1,-1.5586
TAC3,-0.1948
TAC4,8.3122
TACC1,-7.8431
TACC2,-2.5653
TACC3,2.5965
TACO1,3.0605
TACR1,-3.1484
TACR2,-0.0807999999999999
TACR3,-2.2054
TACSTD2,1.444
TADA1,3.9862
TADA2A,2.1575
TADA2B,-4.8047
TADA3,-2.447
TAF10,2.3322
TAF11,0.8235999999999999
TAF12,2.8414
TAF13,-1.0243000000000002
TAF15,0.5681
TAF1,0.4640999999999999
TAF1A,4.4246
TAF1B,1.397
TAF1C,-0.3431
TAF1D,3.7607
TAF1L,-0.57
TAF2,4.1996
TAF3,-0.8138
TAF4,2.3254
TAF4B,0.439
TAF5,-0.3652
TAF5L,4.5672
TAF6,0.4066000000000001
TAF6L,0.5643999999999999
TAF7,3.5112
TAF7L,2.2274
TAF8,0.3573999999999999
TAF9,2.8974
TAF9B,2.396
TAGAP,-1.4387
TAGLN2,1.1562
TAGLN3,-1.0444999999999998
TAGLN,-2.5771
AKR1C6P,-2.5984
TAL1,-4.9352
TAL2,-0.4452
TALDO1,-0.6451
TANC1,-2.3161
TANC2,0.8305
TANK,-0.8182
TAOK1,1.0391
TAOK2,-0.8828
TAOK3,-3.2887
TAP1,1.2049
TAP2,0.4731000000000001
TAPBP,-1.5298
TAPBPL,-1.2794
TAPT1,-1.2777
TARBP1,3.862400000000001
TARBP2,1.6298
TARDBP,0.8784999999999998
TARM1,-2.0753
TARP,-2.6726
TARS2,7.822800000000001
TARS,6.9328
TARSL2,-2.0426
TAS1R1,-2.2889
TAS1R2,-3.3809
TAS1R3,-1.7493
TAS2R10,-0.4907
TAS2R13,-3.2884000000000007
TAS2R14,0.1656999999999999
TAS2R1,-0.9511
TAS2R16,-0.1480132112414857
TAS2R19,-0.0196999999999999
TAS2R20,1.5144
TAS2R30,-2.5875
TAS2R31,0.9668
TAS2R3,-2.0818
TAS2R38,-4.2572
TAS2R39,-0.1480132112414857
TAS2R40,-2.2805
TAS2R41,-8.4623
TAS2R42,-3.9842
TAS2R43,1.5428
TAS2R4,1.3673
TAS2R46,-0.1189
TAS2R50,-2.366
TAS2R5,1.386
TAS2R60,-2.3622
TAS2R7,-3.5523
TAS2R8,-16.4054
TAS2R9,-3.4677
TASP1,0.1504999999999999
TAT,0.4784999999999999
TATDN1,1.7028
TATDN2,-2.6141
TATDN3,2.7906
TAX1BP1,3.4593
TAX1BP3,-3.4352
TAZ,3.4791
TBC1D10A,-0.608
TBC1D10B,1.3876
TBC1D10C,-2.0598
TBC1D12,-0.9979
TBC1D1,-2.7926
TBC1D13,-1.1337000000000002
TBC1D14,-0.7355
TBC1D15,-1.2498
TBC1D16,0.1346
TBC1D17,-2.9432
TBC1D19,-2.607
TBC1D20,-3.3191
TBC1D21,-0.1480132112414857
TBC1D22A,-4.094199999999999
TBC1D22B,1.9483
TBC1D23,1.1661
TBC1D24,3.5185
TBC1D25,-1.646
TBC1D2,-4.367899999999999
TBC1D26,-1.4827
TBC1D28,-0.1480132112414857
TBC1D29,-4.2933
TBC1D2B,-2.7594
TBC1D3,2.7706
TBC1D3B,2.1813
TBC1D3C,0.7596
TBC1D3G,2.3786
TBC1D3H,2.1976
TBC1D3P2,-5.2471
TBC1D4,-5.050699999999999
TBC1D5,-3.5984
TBC1D7,1.1451
TBC1D8,-1.7923
TBC1D8B,3.5102000000000007
TBC1D9,-4.6462
TBC1D9B,2.148
TBCA,2.1111
TBCB,0.3711
TBCC,1.0832
TBCCD1,-0.1948
TBCD,1.9318
TBCE,4.718300000000001
TBCEL,-5.8561
TBCK,0.3391999999999999
TBK1,1.5379
TBKBP1,1.9857
TBL1X,0.959
TBL1XR1,0.5606
TBL1Y,-2.5925
TBL2,1.6722
TBL3,2.8911
TBP,-0.4318
TBPL1,-0.9567
TBPL2,-0.1480132112414857
TBR1,-2.4578
TBRG1,-7.067399999999999
TBRG4,4.244
TBX10,-1.8229
TBX15,4.3591
TBX1,1.7971
TBX18,-1.4674
TBX19,3.4112
TBX20,-2.7409
TBX21,-2.1169
TBX22,-2.9461
TBX2,-2.8106
TBX3,-4.216
TBX4,-2.9304
TBX5,-3.9354
TBX6,1.3499
TBXA2R,-1.283
TBXAS1,-2.8178
TC2N,1.7309
TCAM1P,1.6843
TCAP,0.0313999999999999
TCEA1,2.2913
TCEA2,-0.7517
TCEA3,2.1601
TCEAL1,-0.4257
